Cliente_Id;Sexo;Estrato;Segmento;Rango de ingresos;Nivel de estudio;Estado civil;Departamento;Edad;Hijos  ;Franquicia;Canal: Presente/No presente;Origen: Nacional /Internacional;Monto transado;Reclamos realizados;cnt_trx_201706;cnt_trx_201707;cnt_trx_201708;cnt_trx_201709;cnt_trx_201710;cnt_trx_201711;cnt_trx_201712;cnt_trx_201801;cnt_trx_201802;cnt_trx_201803;cnt_trx_201804;cnt_trx_201805;cnt_trx_201806;cnt_trx_201807;cnt_trx_201808;cnt_trx_201809;cnt_trx_201810;cnt_trx_201811;cnt_trx_201812;cnt_trx_201901;cnt_trx_201902;cnt_trx_201903;cnt_trx_201904;cnt_trx_201905;cnt_trx_201906
25089237;M;-1;-1; 3,600,000 ;-1;-1;-1; 72 ;?;2;I;Nacional;5,031,647; 3 ;1;1;3;1;3;2;;1;3;4;1;4;;1;2;;;5;1;;;;;;2
14404679;M;-1;-1; 12,000,000 ;-1;-1;-1;-1 ;0;2;I;Nacional;5,790,168; 3 ;5;6;2;4;1;1;6;4;3;3;5;;1;11;6;;;;;;;;;;
41950410;-1;-1;-1; 12,000,000 ;-1;-1;-1;-1 ;?;2;Ninguno;Ninguno;0; 3 ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3720121;F;-1;-1; 3,000,000 ;2;C;-1; 56 ;2;2;I;Nacional;8,281,699; 3 ;4;3;1;1;7;13;1;19;10;8;3;7;;1;;;;;;;;;;;
31265852;F;-1;-1; 22,500,000 ;-1;-1;-1; 63 ;?;2;I;Nacional;5,194,370; 3 ;3;13;15;3;2;3;11;6;2;;;;2;;10;1;6;1;7;;;14;;5;6
20581294;-1;-1;-1; 9,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;38,136; 3 ;5;2;1;4;1;3;4;2;4;3;4;5;5;6;3;4;7;5;5;3;3;2;1;4;2
14519975;M;-1;-1; 6,000,000 ;-1;-1;-1;-1 ;0;2;I;Nacional;1,909,953; 3 ;27;8;12;3;7;1;4;3;7;19;11;8;12;18;13;17;29;13;7;10;9;13;13;8;15
42065706;M;-1;-1; 6,000,000 ;-1;-1;-1; 32 ;?;2;I;Nacional;4,080,690; 3 ;18;32;15;18;37;40;47;31;29;17;46;28;22;8;1;;;;;;;;;;12
3835417;F;-1;-1; 7,500,000 ;-1;-1;-1; 59 ;0;2;I;Nacional;13,260,997; 3 ;2;1;2;;;;;;;;;;;;;;;;;;;;;;
31381148;-1;-1;-1; 4,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;7,926,234; 3 ;12;3;2;4;6;11;6;3;3;4;4;6;9;3;4;6;4;12;11;9;6;2;1;7;14
20696590;F;-1;-1; 33,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;22,853,242; 3 ;12;10;6;5;;20;58;19;12;3;5;10;1;;1;3;1;;1;;;;1;;
48242321;-1;-1;-1; 5,400,000 ;-1;-1;-1; 22 ;?;2;Ninguno;Ninguno;0; 3 ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10012032;M;-1;-1; 27,000,000 ;-1;-1;-1; 31 ;?;2;I;Nacional;15,411,133; 3 ;19;14;27;23;23;24;17;17;23;6;21;15;20;14;13;14;15;19;3;15;19;13;12;15;5
37557763;-1;-1;-1; 30,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;31,611,488; 3 ;2;27;18;14;13;24;38;23;37;36;37;4;32;1;6;5;4;5;;;;;;;
26873205;-1;-1;-1; 24,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;9,932,899; 3 ;1;1;4;5;2;11;12;6;13;;2;;;;;;;;;;;;;;
16188647;M;-1;-1; 6,000,000 ;-1;-1;-1; 31 ;0;2;I;Nacional;6,087,824; 3 ;2;1;2;2;;;;;;;;;;;;;;;;;;;;;
43734378;-1;-1;-1; 9,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;17,486,876; 3 ;3;3;4;2;2;2;8;1;4;6;20;20;14;6;5;9;3;1;1;2;2;12;10;2;6
5504089;F;3;1; 27,000,000 ;2;S;-1; 37 ;0;2;I;Nacional;10,724,334; 3 ;5;1;4;1;1;2;7;3;2;3;1;8;7;5;7;1;1;5;2;2;2;2;1;1;3
33049820;F;-1;-1; 4,500,000 ;-1;-1;-1; 14 ;?;2;I;Nacional;3,951,361; 3 ;5;1;1;6;;2;;2;2;3;1;6;16;23;13;3;9;6;3;4;3;2;;2;7
22365262;-1;-1;-1; 12,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;3,993,692; 3 ;4;2;3;4;2;;4;;;;;;;;;;;;;;;;;;
11680704;-1;-1;-1; 27,000,000 ;-1;-1;-1;-1 ;0;2;I;Nacional;10,108,455; 3 ;3;4;4;;;;8;;;1;1;;2;2;5;;;;4;;2;2;2;1;5
39226435;-1;-1;-1; 10,500,000 ;-1;-1;-1; 24 ;?;2;I;Nacional;10,680,534; 3 ;5;8;14;8;;16;13;;;;;;;;;;;;2;;;;;;
996146;F;-1;-1; 27,000,000 ;-1;-1;-1; 42 ;0;2;I;Nacional;1,711,895; 3 ;3;11;17;19;17;22;18;26;15;19;7;12;7;20;6;7;;1;;;;;;;
28541877;M;-1;-1; 27,000,000 ;-1;-1;-1; 43 ;?;2;I;Nacional;10,914,241; 3 ;9;5;8;5;;;;;;;;;;;;;;;;;;;;;
17857319;-1;-1;-1; 22,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;22,756,866; 3 ;2;2;3;;1;;;;2;1;1;;;;2;2;;;;;;;;;
45403050;F;-1;-1; 4,500,000 ;-1;-1;-1; 37 ;?;2;I;Nacional;2,876,901; 3 ;4;14;14;14;11;15;10;13;9;6;8;15;15;16;24;28;27;28;32;22;19;19;20;21;6
7172761;M;-1;-1; 36,000,000 ;-1;-1;-1; 49 ;0;2;I;Nacional;27,263,187; 3 ;13;7;16;34;26;24;19;38;28;25;43;27;58;29;38;74;50;37;42;60;59;27;49;60;25
34718492;-1;-1;-1; 22,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;13,760,008; 3 ;1;12;7;5;10;26;20;14;32;22;20;17;6;9;1;5;1;2;5;1;2;7;9;3;6
24033934;F;-1;-1; 3,000,000 ;-1;-1;-1; 29 ;?;2;I;Nacional;6,098,372; 3 ;2;10;7;3;5;5;2;1;;2;14;7;3;3;;4;3;;1;;;2;;4;2
13349376;-1;-1;-1; 6,900,000 ;-1;-1;-1;-1 ;0;2;I;Nacional;24,669,647; 3 ;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;4;2;2;4;4;3;2;24;2;3
40895107;F;-1;-1; 19,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;29,751,298; 3 ;1;13;20;16;24;27;2;;;;;;;;;;;;;;;;;;1
2664818;-1;-1;-1; 31,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;661,879; 3 ;3;2;2;1;1;1;4;1;7;1;1;1;2;2;1;1;1;1;1;3;1;1;1;1;1
2175330;-1;-1;-1; 5,850,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;4,731,757; 3 ;4;3;6;5;;;;;;;;;;;;;;;1;;;;;;
29721061;F;-1;-1; 19,500,000 ;-1;S;-1; 43 ;2;2;I;Nacional;53,210,222; 3 ;28;16;18;11;8;8;7;4;5;16;10;11;8;20;9;11;10;22;14;28;17;2;1;;
19036503;M;-1;-1; 3,600,000 ;-1;-1;-1; 57 ;?;2;I;Nacional;1,591,505; 3 ;5;8;12;6;7;9;16;5;10;4;2;10;2;4;;;;;;;;;;;
46582234;F;-1;-1; 3,600,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;7,066,054; 3 ;1;16;10;11;3;;;;;;;;;;;;;;;;1;;;;
8351945;M;-1;-1; 25,500,000 ;-1;-1;-1; 57 ;0;2;I;Nacional;3,781,931; 3 ;5;5;5;1;2;2;2;;2;4;1;3;4;1;1;3;3;2;2;2;2;2;3;2;2
35897676;-1;-1;-1; 21,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;24,227,355; 3 ;20;21;34;12;7;10;11;12;12;13;27;;;;;;;;;;;;;;
25213118;M;5;3; 25,500,000 ;3;S;-1; 42 ;?;2;I;Nacional;24,143,113; 3 ;1;1;1;4;;;;;;;;;;;;;;;;;;;;;
14528560;M;-1;-1; 9,000,000 ;-1;-1;-1; 67 ;0;2;I;Nacional;1,911,116; 3 ;12;4;8;5;12;8;12;3;2;2;3;2;15;1;6;8;7;8;10;15;12;14;16;26;19
42074291;M;-1;-1; 18,000,000 ;-1;-1;-1; 50 ;?;2;I;Nacional;1,539,835; 3 ;11;4;4;5;9;6;;1;1;;;4;1;2;2;1;;;6;5;;;1;2;1
3844002;-1;-1;-1; 42,000,000 ;-1;-1;-1;-1 ;0;2;I;Nacional;21,417,224; 3 ;8;15;5;10;8;5;3;3;;;;;7;24;13;20;3;26;2;1;13;4;10;21;1
31389733;-1;-1;-1; 3,600,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;18,388,510; 3 ;1;2;2;4;5;6;3;2;1;;;1;1;;;;;;;;;;;;
20705175;M;-1;-1; 22,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;5,179,746; 3 ;9;11;3;9;6;4;9;9;11;9;13;6;6;7;9;6;4;9;6;5;12;8;9;5;11
48250906;-1;-1;-1; 3,000,000 ;-1;-1;-1; 22 ;?;2;I;Nacional;3,154,408; 3 ;11;13;21;16;10;11;27;12;7;18;19;9;15;2;4;6;25;5;23;16;8;5;10;13;7
10020617;M;-1;-1; 9,000,000 ;-1;-1;-1; 79 ;?;2;I;Nacional;34,623,861; 3 ;14;8;3;6;;;;;;;;;;;;;;;;;;;;;
37566348;M;-1;-1; 10,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;4,471,813; 3 ;8;10;21;43;27;49;24;24;27;;;;;;;;;;5;;;;;;
26881790;-1;-1;-1; 7,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;1,590,447; 3 ;2;1;1;;;;;;;;;1;;;1;;;2;1;;;;;;1
16197232;M;-1;-1; 9,000,000 ;0;U;-1; 31 ;0;2;I;Nacional;5,494,579; 3 ;7;8;10;1;14;40;4;7;3;10;5;5;3;3;2;2;5;;;;;2;;;
43742963;F;-1;-1; 21,681,818,181,000 ;-1;-1;-1; 40 ;?;2;I;Nacional;5,982,406; 3 ;5;2;4;2;2;2;2;2;2;1;3;2;;;;;;;;;;;;;
5512674;F;1;1; 40,650,000 ;3;S;-1; 58 ;0;2;I;Nacional;19,629,726; 3 ;2;30;1;;;;;;;;;;;1;;;;;;;;;;;
33058405;M;-1;-1; 24,000,000 ;-1;-1;-1; 29 ;?;2;I;Nacional;10,789,078; 3 ;4;14;16;3;16;8;14;1;3;1;6;11;18;7;9;3;3;3;6;7;17;14;10;16;21
22373847;M;-1;-1; 27,600,000 ;-1;-1;-1; 59 ;?;2;I;Nacional;10,761,382; 3 ;1;4;7;8;3;6;10;5;4;1;3;1;;1;1;2;;;;;;;;;
39235020;M;-1;-1; 43,500,000 ;-1;-1;-1; 17 ;?;2;I;Nacional;22,739,451; 3 ;9;20;11;11;12;14;11;6;6;6;8;8;13;11;10;8;22;4;7;3;12;14;9;12;3
1004731;-1;-1;-1; 27,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;13,698,948; 3 ;3;1;1;;2;2;;;;;1;1;5;1;;;;3;;4;7;5;;2;1
28550462;M;-1;-1; 18,300,000 ;-1;-1;-1; 60 ;?;2;I;Nacional;21,663,885; 3 ;7;1;1;;2;1;3;;1;;;;2;2;2;;;1;5;3;;;;;
17865904;-1;-1;-1; 40,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;1,242,511; 3 ;9;10;3;2;;4;4;2;6;2;4;;;4;;;;3;5;2;5;9;7;9;6
45411635;F;-1;-1; 9,000,000 ;-1;-1;-1; 45 ;?;2;I;Nacional;34,186,794; 3 ;3;28;14;4;43;30;29;41;21;2;6;32;32;27;15;3;;3;2;2;;;11;5;17
25454640;F;-1;-1; 21,000,000 ;-1;-1;-1; 33 ;?;2;I;Nacional;17,338,284; 3 ;5;4;5;4;8;10;7;13;7;8;7;6;3;11;12;7;12;9;15;3;4;3;2;3;3
14770082;F;-1;-1; 27,000,000 ;-1;-1;-1;-1 ;0;2;I;Nacional;6,629,515; 3 ;9;65;24;1;2;;;;;;4;;;;;;;;;;;;;;
42315813;M;-1;-1; 6,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;2,679,724; 3 ;4;2;1;2;5;6;15;8;2;18;8;4;4;10;15;5;1;;;;;;;;
4085524;M;-1;-1; 21,000,000 ;-1;-1;-1; 59 ;0;2;I;Nacional;1,148,087; 3 ;1;8;8;9;8;10;10;8;6;6;4;12;3;3;2;;;;;;;;;;
31631255;-1;-1;-1; 21,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;77,234,168; 3 ;3;4;1;6;3;;;;;1;;;;;;;;;;;;4;;;
20946697;F;5;3; 30,000,000 ;3;S;-1; 33 ;?;2;I;Nacional;13,455,809; 3 ;4;1;2;5;7;3;2;3;1;1;2;1;1;;6;9;;;;1;;;;;
48492428;F;-1;-1; 7,500,000 ;-1;-1;-1; 38 ;?;2;I;Nacional;5,397,629; 3 ;22;52;38;34;16;8;28;6;10;36;5;29;2;12;34;34;3;44;11;8;17;10;2;17;39
10262139;-1;-1;-1; 13,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;12,713,968; 3 ;8;3;1;;4;1;37;36;1;;30;;;;;;;;;;;;;;
37807870;F;6;3; 15,000,000 ;-1;-1;-1; 22 ;?;2;I;Nacional;1,536,485; 3 ;2;9;4;;2;3;3;10;2;3;;;;;;;;;;;;;2;;
27123312;-1;-1;-1; 19,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;7,375,230; 3 ;16;37;18;12;30;10;45;22;31;38;47;26;42;29;7;10;14;14;9;6;1;6;2;6;7
16438754;-1;-1;-1; 19,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;23,846,470; 3 ;1;13;19;21;19;31;29;23;2;3;11;8;13;7;29;24;7;12;;;;;;;
43984485;-1;-1;-1; 18,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;34,931,867; 3 ;9;13;24;26;20;12;6;12;11;9;16;9;13;;1;;;;;;;;;;
5754196;-1;-1;-1; 5,700,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;10,496,361; 3 ;4;3;4;4;1;1;3;;;;;;;;;;6;;;;;;;;
33299927;F;-1;-1; 12,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;54,515,991; 3 ;7;16;7;10;10;8;11;2;1;5;7;4;1;1;;;;;;;;;;;
22615369;F;-1;-1; 5,400,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;5,254,618; 3 ;14;38;3;1;1;;;;;;;;;;;;;;;;;;;;
11930811;-1;-1;-1; 18,000,000 ;-1;-1;-1;-1 ;0;2;I;Nacional;45,821,689; 3 ;1;1;6;6;;2;3;;1;2;6;5;4;;;10;1;1;2;1;;;;;
39476542;M;-1;-1; 18,000,000 ;-1;-1;-1; 11 ;?;2;I;Nacional;10,794,668; 3 ;6;4;3;3;3;4;10;7;;2;3;2;2;2;;2;;1;;1;4;5;;;
1246253;F;-1;-1; 4,800,000 ;-1;-1;-1; 63 ;0;2;I;Nacional;3,470,288; 3 ;9;8;5;6;2;4;7;4;1;5;4;2;3;;5;6;;;;3;;;;;
28791984;M;-1;-1; 9,000,000 ;-1;-1;-1; 71 ;?;2;I;Nacional;9,782,906; 3 ;6;2;1;3;3;5;4;4;2;2;5;4;3;4;4;4;6;5;4;6;10;;;;
18107426;-1;-1;-1; 40,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;90,592,425; 3 ;11;1;4;;3;3;2;4;;;6;;;2;;;1;;1;5;3;;;4;5
45653157;F;-1;-1; 28,500,000 ;-1;-1;-1; 79 ;?;2;I;Nacional;10,422,446; 3 ;7;11;5;2;25;7;13;21;35;22;5;1;6;3;18;20;12;1;;;3;;;1;
7422868;F;-1;-1; 12,000,000 ;-1;-1;-1;-1 ;0;2;I;Nacional;40,758,805; 3 ;1;1;1;1;1;2;;;;;;;;;;;;;;;;;;;
34968599;-1;-1;-1; 18,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;2,683,102; 3 ;2;2;4;1;2;1;2;;;;;;;;;;;;;;;;;;
24284041;-1;-1;-1; 4,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;1,929,471; 3 ;2;5;4;1;2;1;1;1;1;1;1;1;1;1;7;1;;;;;;;;;
41145214;M;-1;-1; 21,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;5,939,658; 3 ;4;1;4;4;7;17;7;;9;5;9;4;3;5;4;12;5;6;9;12;2;;3;6;9
2914925;M;-1;-1; 4,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;15,750,218; 3 ;15;10;11;7;19;13;13;10;22;10;13;9;10;3;6;;;;;;6;;;;
32326722;M;-1;-1; 16,500,000 ;-1;-1;-1; 78 ;?;2;I;Nacional;2,360,227; 3 ;6;3;4;5;3;1;1;2;4;;;1;;;;;;1;;;1;;1;;
21642164;-1;-1;-1; 22,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;1,297,918; 3 ;5;16;7;1;1;1;1;;6;;;;;;;;;;;;;;;;
49187895;M;-1;-1; 3,600,000 ;-1;-1;-1; 23 ;?;2;I;Nacional;3,006,728; 3 ;2;15;6;3;1;1;4;11;2;8;16;12;5;;7;7;16;39;29;9;1;7;39;22;19
38503337;-1;-1;-1; 19,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;11,869,057; 3 ;9;2;3;1;4;9;;2;2;1;3;1;5;1;1;3;2;1;2;3;;4;4;2;1
273048;M;-1;-1; 8,400,000 ;-1;-1;-1; 48 ;0;2;I;Nacional;12,960,419; 3 ;3;3;5;7;2;;;;;3;2;1;6;5;1;;2;3;4;;2;;;;
27818779;F;6;3; 9,000,000 ;-1;-1;-1; 31 ;?;2;I;Nacional;6,533,061; 3 ;3;8;11;;2;2;4;3;2;14;4;;4;3;3;5;2;4;3;17;6;5;7;6;
17134221;-1;-1;-1; 24,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;42,909,620; 3 ;3;2;12;5;8;8;5;2;3;5;3;7;8;5;9;7;2;8;6;14;1;4;4;2;4
44679952;-1;-1;-1; 9,000,000 ;-1;-1;-1; 31 ;?;2;I;Nacional;12,094,225; 3 ;1;3;3;3;3;;;;;;;;;;;;;;;;;;;;
6449663;F;3;1; 7,500,000 ;3;U;-1; 45 ;0;2;I;Nacional;1,826,611; 3 ;3;2;3;4;2;2;2;2;2;2;2;3;3;3;2;2;1;3;2;1;2;1;;;
33995394;M;-1;-1; 15,000,000 ;-1;-1;-1; 71 ;?;2;I;Nacional;18,837,623; 3 ;12;12;6;4;2;1;4;1;3;3;2;;3;2;3;9;6;5;7;4;12;9;13;11;11
23310836;-1;-1;-1; 18,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;4,541,762; 3 ;15;43;45;43;44;38;26;22;35;40;44;48;48;73;52;36;44;57;27;18;37;47;24;59;44
12626278;M;6;3; 19,500,000 ;3;U;16310; 41 ;0;2;I;Nacional;4,396,877; 3 ;2;4;7;3;3;2;;1;1;1;1;1;2;2;2;3;2;5;6;3;4;4;;;
40172009;-1;-1;-1; 18,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;16,708,694; 3 ;1;18;6;1;11;6;3;;13;6;3;1;1;2;7;1;6;7;4;4;4;1;5;1;3
1941720;F;-1;-1; 7,500,000 ;-1;-1;-1; 32 ;0;2;I;Nacional;16,478,864; 3 ;12;15;13;15;17;15;13;28;38;11;16;23;19;11;30;7;5;1;1;;;;15;5;6
29487451;-1;-1;-1; 22,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;8,325,865; 3 ;2;1;1;;;;;;;;;;;;;;;;;;;;;;
18802893;F;-1;-1; 24,000,000 ;-1;-1;-1; 40 ;?;2;I;Nacional;18,866,923; 3 ;2;6;6;3;9;2;6;5;5;11;6;9;6;6;2;17;;;;;;;2;;2
46348624;-1;-1;-1; 8,100,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;2,390,059; 3 ;1;1;1;1;;1;2;2;3;2;;;2;1;1;1;;1;1;2;;;1;1;
8118335;M;-1;-1; 3,600,000 ;-1;-1;-1;-1 ;0;2;I;Nacional;6,535,101; 3 ;2;1;1;1;1;2;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;1;1;1;
35664066;M;-1;-1; 21,000,000 ;-1;-1;-1; 47 ;?;2;I;Nacional;17,852,425; 3 ;14;16;35;28;5;11;1;6;10;12;17;9;21;17;11;17;12;25;29;1;2;;;;
24979508;F;-1;-1; 4,500,000 ;-1;-1;14263; 59 ;?;2;I;Nacional;19,791,931; 3 ;3;2;7;;;;;;;;;;;;;;;;;;;;;;
14294950;F;-1;-1; 19,500,000 ;-1;-1;-1; 56 ;0;2;I;Nacional;5,159,896; 3 ;6;5;3;2;1;;;;;;;;;;;;;;;;;;;;
41840681;-1;-1;-1; 10,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;35,872,676; 3 ;6;17;20;10;11;4;4;11;24;10;6;2;13;4;5;10;6;3;6;4;10;6;11;8;13
3610392;M;1;1; 13,500,000 ;-1;S;-1; 58 ;0;2;I;Nacional;190,195; 3 ;2;5;6;2;1;3;2;2;1;;;;1;;;;3;;1;;;1;;;2
31156123;M;2;-1; 30,000,000 ;-1;-1;-1; 26 ;?;2;I;Nacional;52,154,830; 3 ;6;10;14;12;15;13;10;6;11;14;14;12;14;14;15;5;17;20;8;11;11;6;7;11;11
20471565;F;-1;-1; 19,500,000 ;-1;-1;-1; 45 ;?;2;I;Nacional;3,374,996; 3 ;1;1;1;1;1;3;1;1;5;2;1;1;1;2;3;1;1;1;1;9;;;;;
48017296;-1;-1;-1; 18,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;79,739,836; 3 ;1;9;2;8;2;2;1;2;1;1;3;6;4;6;13;4;4;2;5;9;1;3;8;8;8
47043214;M;-1;-1; 21,300,000 ;-1;-1;-1; 60 ;?;2;I;Nacional;18,916,694; 3 ;1;3;1;;5;8;6;8;;4;1;8;9;30;4;21;;2;16;15;12;3;14;16;32
8812925;F;-1;-1; 9,000,000 ;-1;-1;-1;-1 ;0;2;I;Nacional;5,080,480; 3 ;1;8;20;11;2;3;6;23;12;34;40;1;2;4;;;;;;;;;;;
36358656;M;-1;-1; 6,000,000 ;-1;-1;-1; 26 ;?;2;I;Nacional;7,162,967; 3 ;20;26;16;6;1;;;;;;;;8;3;2;1;1;8;7;4;10;7;8;2;
25674098;-1;4;2; 5,400,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;21,709,212; 3 ;8;13;4;39;57;45;69;41;56;55;52;50;42;40;15;6;12;2;6;10;4;4;2;6;7
14989540;M;-1;-1; 6,000,000 ;3;S;-1; 32 ;0;2;I;Nacional;814,336; 3 ;1;5;2;;1;;3;;3;1;1;1;4;9;4;2;5;4;13;11;4;13;;;
42535271;-1;-1;-1; 4,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;2,759,949; 3 ;8;7;7;12;3;;;;;;;;;;;;;;;;;;;;
4304982;F;-1;-1; 4,500,000 ;-1;-1;13863; 68 ;0;2;I;Nacional;8,725,408; 3 ;3;1;7;;;;14;;;;;;;;;;;;;;;;;;
31850713;F;3;1; 3,600,000 ;-1;-1;-1; 72 ;?;2;I;Nacional;128,397; 3 ;1;3;3;2;6;2;1;2;1;2;1;2;7;5;10;1;6;2;4;2;11;1;3;2;3
21166155;-1;-1;-1; 45,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;85,188,457; 3 ;4;2;3;2;1;;;;;;;;;;;;;;;;;;;;
48711886;-1;-1;-1; 30,000,000 ;-1;-1;-1;-1 ;?;2;P;Nacional;2,567,945; 3 ;4;7;4;4;1;3;4;1;;3;3;4;;4;3;15;9;5;6;7;2;7;1;2;3
10481597;F;5;3; 5,850,000 ;5;C;-1; 43 ;0;2;P;Nacional;47,026,612; 3 ;7;1;3;14;8;3;15;12;14;5;1;1;2;;;;;;;;;;;;
38027328;-1;-1;-1; 16,500,000 ;-1;-1;-1;-1 ;?;2;P;Nacional;59,640,495; 3 ;2;1;3;2;4;5;3;8;5;2;3;1;;;;;;;;;;;;;
27342770;M;-1;-1; 22,500,000 ;-1;-1;-1; 48 ;?;2;P;Nacional;38,555,124; 3 ;4;15;5;5;5;5;7;7;8;6;6;11;8;2;7;2;;6;6;8;7;;;;
16658212;-1;-1;-1; 30,000,000 ;-1;-1;-1;-1 ;?;2;P;Nacional;10,813,829; 3 ;1;2;1;;3;;1;;;;7;5;2;1;;8;19;3;;;;2;;;2
44203943;-1;-1;-1; 9,000,000 ;-1;-1;-1;-1 ;?;2;P;Nacional;24,702,560; 3 ;1;12;26;;;;;;2;;;;;;;;;;;2;;;1;;
5973654;-1;-1;-1; 5,400,000 ;-1;-1;-1;-1 ;?;2;P;Nacional;5,663,647; 3 ;4;4;3;2;1;1;2;1;2;4;7;4;6;6;3;2;2;1;3;1;4;3;3;4;2
33519385;M;-1;-1; 22,500,000 ;-1;-1;-1; 43 ;?;2;P;Nacional;12,566,951; 3 ;6;2;17;2;10;2;;7;4;6;4;8;;4;10;5;7;7;7;2;7;2;;;3
22834827;F;-1;-1; 24,000,000 ;-1;-1;-1; 53 ;?;2;P;Nacional;10,107,992; 3 ;3;1;2;;1;;;;1;;;;;;;;;;;;;;;;
12150269;F;-1;-1; 24,000,000 ;-1;-1;-1; 60 ;0;2;P;Nacional;7,485,496; 3 ;1;8;12;3;11;15;5;3;9;3;2;3;2;1;10;7;14;3;12;22;8;17;11;15;2
39696000;-1;-1;-1; 12,000,000 ;-1;-1;-1;-1 ;?;2;P;Nacional;8,775,235; 3 ;10;13;9;3;;;;;;;;;;;;;;;;;;;;;
1465711;M;-1;-1; 3,000,000 ;-1;-1;-1; 60 ;0;2;P;Nacional;197,863; 3 ;7;8;6;3;1;;;;;;;;;;1;;;;;;;;;;
29011442;M;-1;-1; 7,500,000 ;-1;-1;-1; 63 ;?;2;P;Nacional;68,482,375; 3 ;6;17;1;1;;3;;8;4;9;13;3;6;10;10;11;6;3;;3;4;7;3;4;
18326884;M;-1;-1; 18,000,000 ;-1;-1;-1; 40 ;?;2;P;Nacional;2,025,613; 3 ;3;2;2;;1;;;2;4;1;;;3;1;;;;2;;;;;;;1
45872615;-1;-1;-1; 30,000,000 ;-1;-1;-1;-1 ;?;2;P;Nacional;13,927,404; 3 ;8;10;10;4;4;4;1;;;;;;;;;;;;;;;;;;
7642326;M;-1;-1; 15,000,000 ;-1;-1;-1;-1 ;0;2;P;Nacional;5,889,251; 3 ;7;28;12;5;;;;;;;;;;;;;;;;;;;;;
35188057;F;-1;-1; 4,500,000 ;-1;-1;-1; 62 ;?;2;P;Nacional;15,472,720; 3 ;4;12;11;10;18;46;48;13;10;44;35;59;31;84;42;26;44;38;43;36;30;35;44;25;10
22433004;F;1;1; 22,500,000 ;-1;-1;-1; 42 ;?;2;P;Nacional;13,032,596; 3 ;12;3;20;11;21;9;12;11;6;12;11;16;9;;;;;;;;;;;;
39294177;-1;-1;-1; 37,500,000 ;-1;-1;-1;-1 ;?;2;P;Nacional;72,659,761; 3 ;8;3;8;6;6;12;3;7;2;5;4;6;6;5;6;6;11;13;6;7;8;6;9;8;7
