Cliente_Id;Sexo;Estrato;Grupo_valor;Rango_ingresos_acum;Nivel_estudio;Estado_civil;Departamento;Edad;Franquicia;canal;origen;Monto_transado;Reclamos;cnt_trx_201706;cnt_trx_201707;cnt_trx_201708;cnt_trx_201709;cnt_trx_201710;cnt_trx_201711;cnt_trx_201712;cnt_trx_201801;cnt_trx_201802;cnt_trx_201803;cnt_trx_201804;cnt_trx_201805;cnt_trx_201806;cnt_trx_201807;cnt_trx_201808;cnt_trx_201809;cnt_trx_201810;cnt_trx_201811;cnt_trx_201812;cnt_trx_201901;cnt_trx_201902;cnt_trx_201903;cnt_trx_201904;cnt_trx_201905;cnt_trx_201906;Total_trx
996737;M;5;Alto;4500000;Pregrado;SOLTERO;BOGOTA D.C.;39;AMEX;I;Nacional;3675948;2;10;14;33;18;24;20;14;9;13;3;12;8;7;5;15;51;33;32;21;15;28;18;20;49;41;513
779828;F;5;Alto;4500000;Especializacion;SOLTERO;BOGOTA D.C.;39;VISA;P;Nacional;5428369;2;1;2;1;1;4;4;1;2;2;2;1;3;3;2;2;3;3;2;2;4;3;26;4;23;13;114
42702933;F;6;Alto;4500000;Pregrado;SOLTERO;BOGOTA D.C.;39;VISA;P;Nacional;14389106;2;2;1;1;5;1;1;1;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;16
17610882;M;4;Alto;3600000;Pregrado;CASADO;BOGOTA D.C.;39;AMEX;I;Nacional;960114;2;41;44;26;27;13;36;39;29;30;23;37;47;34;17;4;0;2;0;37;20;1;1;0;0;0;508
20390262;F;6;Alto;3600000;Especializacion;CASADO;BOGOTA D.C.;39;VISA;P;Nacional;4394071;2;2;6;6;1;4;3;1;3;1;0;0;0;1;0;0;0;1;1;0;5;0;7;1;2;0;45
25329352;M;5;Alto;3600000;Especializacion;SOLTERO;ANTIOQUIA;39;VISA;P;Internacional;1717438;3;3;5;4;1;5;2;1;5;6;2;7;14;6;7;3;0;0;0;0;0;6;5;0;8;9;99
8803585;F;4;Alto;3600000;Especializacion;SOLTERO;ANTIOQUIA;39;VISA;P;Internacional;3086985;3;4;5;3;2;2;0;4;0;1;7;1;5;0;0;0;2;2;3;1;0;1;2;1;1;0;47
40973983;F;4;Medio;3000000;tecnico;CASADO;ANTIOQUIA;39;VISA;P;Nacional;2346198;3;2;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
35949920;M;4;Medio;3000000;Pregrado;CASADO;BOGOTA D.C.;39;VISA;I;Nacional;1349386;2;9;7;11;6;6;5;18;2;1;0;0;4;14;0;2;7;45;20;0;1;0;0;0;0;0;158
1592936;F;4;Medio;3000000;Pregrado;SOLTERO;BOGOTA D.C.;39;VISA;I;Nacional;4987881;2;2;2;2;0;3;0;0;1;0;0;2;0;3;1;0;1;0;6;1;2;0;3;2;0;5;36
29680746;M;6;Alto;43500000;Especializacion;CASADO;ANTIOQUIA;38;VISA;P;Internacional;13893867;3;5;6;6;4;3;5;5;3;2;3;12;8;2;1;2;0;1;0;0;0;0;0;0;0;0;68
10873632;F;6;Alto;43500000;Maestria;CASADO;BOGOTA D.C.;38;AMEX;I;Nacional;25825325;2;3;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
22855219;M;5;Alto;40500000;Pregrado;CASADO;BOGOTA D.C.;38;AMEX;I;Nacional;6696;2;1;2;1;4;4;1;2;1;1;2;7;1;2;10;8;3;4;6;3;4;3;4;2;5;5;86
17865904;M;6;Alto;40500000;Especializacion;CASADO;VALLE DEL CAUCA;38;MASTER;I;Nacional;1242511;3;9;10;3;2;0;4;4;2;6;2;4;0;0;4;0;0;0;3;5;2;5;9;7;9;6;96
24737027;F;6;Alto;37500000;Maestria;CASADO;BOGOTA D.C.;38;AMEX;I;Nacional;40545795;2;4;6;7;0;0;4;3;0;0;0;5;5;0;0;0;0;2;9;3;1;1;1;0;0;0;51
30102410;M;6;Alto;36000000;Especializacion;CASADO;ANTIOQUIA;38;VISA;P;Internacional;18676924;3;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
2132466;M;5;Alto;33000000;Especializacion;CASADO;ANTIOQUIA;38;VISA;P;Nacional;167066;3;7;3;1;3;1;2;2;3;1;4;6;4;6;5;2;11;4;15;8;3;0;0;0;0;0;91
32670713;F;4;Alto;30000000;Especializacion;SOLTERO;BOGOTA D.C.;38;VISA;I;Nacional;6595597;2;12;11;11;4;6;4;9;10;4;16;5;11;12;12;23;15;3;4;11;17;11;11;10;10;8;250
12060259;F;6;Alto;27000000;Especializacion;CASADO;ANTIOQUIA;38;MASTER;P;Nacional;10036805;3;8;5;5;7;6;17;12;24;15;9;11;13;5;0;0;0;0;0;0;0;0;0;1;0;0;138
4070617;M;5;Alto;27000000;Especializacion;SOLTERO;ANTIOQUIA;38;VISA;P;Internacional;9619870;3;5;16;5;3;12;11;15;15;17;17;3;0;0;14;16;18;14;15;15;28;27;15;10;18;24;333
11726361;M;6;Alto;27000000;Pregrado;SOLTERO;BOGOTA D.C.;38;AMEX;I;Nacional;11529450;2;2;2;2;3;8;2;1;1;1;2;1;1;2;5;2;1;3;2;1;1;0;0;0;0;0;43
44559741;M;6;Alto;25500000;Maestria;CASADO;BOGOTA D.C.;38;VISA;P;Nacional;43171912;2;1;3;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;10
34736131;F;6;Alto;25500000;Especializacion;SOLTERO;ANTIOQUIA;38;MASTER;P;Nacional;5002513;3;4;7;5;6;10;12;8;16;7;9;4;5;9;8;11;12;8;11;8;7;14;7;0;6;0;194
6470972;F;4;Alto;24000000;Especializacion;SOLTERO;ANTIOQUIA;38;VISA;P;Internacional;13104897;3;16;22;29;5;4;7;50;22;40;42;8;12;13;9;2;2;0;0;0;0;0;0;0;0;0;283
42775039;F;6;Alto;24000000;Especializacion;CASADO;BOGOTA D.C.;38;VISA;P;Nacional;24229116;2;11;5;4;2;5;5;4;9;14;11;9;12;6;11;0;0;0;0;0;0;0;0;0;0;0;108
3508371;F;6;Alto;24000000;Especializacion;CASADO;ANTIOQUIA;38;VISA;P;Internacional;38105943;3;1;1;1;1;1;2;1;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12
2414507;M;4;Alto;24000000;Maestria;CASADO;VALLE DEL CAUCA;38;AMEX;I;Nacional;49743298;2;16;8;7;6;3;10;10;4;0;4;7;5;6;0;0;0;0;0;0;0;0;0;0;0;0;86
40729239;F;6;Alto;22500000;Especializacion;CASADO;VALLE DEL CAUCA;38;MASTER;P;Nacional;12135865;3;3;1;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
28682255;F;6;Alto;22500000;Maestria;SOLTERO;BOGOTA D.C.;38;AMEX;I;Nacional;4536922;2;1;6;6;13;8;10;4;5;7;7;4;8;4;7;7;5;3;2;5;2;9;8;8;11;16;166
32685885;F;5;Alto;22500000;Especializacion;SOLTERO;ANTIOQUIA;38;VISA;P;Nacional;12097414;3;2;1;3;0;2;4;4;9;6;8;15;8;5;6;2;7;4;1;4;0;1;0;4;0;0;96
10810029;F;5;Alto;22500000;Especializacion;CASADO;ANTIOQUIA;38;VISA;P;Nacional;24533475;3;11;6;9;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39
31872899;F;6;Alto;21600000;Especializacion;CASADO;ANTIOQUIA;38;VISA;P;Internacional;11136178;3;10;10;16;9;14;11;5;8;10;10;5;6;5;4;3;2;6;2;3;8;6;1;0;3;2;159
32003102;M;5;Alto;21000000;Especializacion;CASADO;VALLE DEL CAUCA;38;MASTER;P;Nacional;12098406;3;5;5;1;1;0;1;2;13;4;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41
14949082;F;6;Alto;21000000;Especializacion;CASADO;ANTIOQUIA;38;VISA;P;Internacional;25918414;3;2;3;2;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13
25029672;M;4;Alto;19500000;Especializacion;CASADO;ANTIOQUIA;38;VISA;P;Internacional;2104482;3;3;1;1;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11
41864682;F;6;Alto;18900000;Maestria;SOLTERO;BOGOTA D.C.;38;AMEX;I;Nacional;4951334;2;1;1;3;3;3;9;4;8;8;6;11;5;6;4;7;10;22;0;0;0;0;0;0;0;0;111
46391080;M;6;Alto;18000000;Maestria;CASADO;BOGOTA D.C.;38;AMEX;I;Nacional;5666442;2;9;8;2;5;0;1;2;1;3;0;2;2;2;6;19;14;12;23;8;7;5;1;14;13;0;159
3470931;M;6;Alto;18000000;Especializacion;CASADO;ANTIOQUIA;38;VISA;P;Internacional;10917794;3;3;10;20;19;13;16;15;27;13;19;40;1;3;1;6;5;4;3;4;1;1;1;3;1;1;230
49259776;M;4;Alto;18000000;Especializacion;CASADO;ANTIOQUIA;38;VISA;P;Internacional;12996779;3;2;3;3;4;2;3;5;1;0;0;0;2;0;0;0;0;5;1;1;1;2;0;1;7;1;44
19920371;M;5;Alto;18000000;Maestria;CASADO;BOGOTA D.C.;38;AMEX;I;Nacional;14679321;2;8;10;5;14;7;4;1;1;38;22;9;11;5;14;15;10;15;27;9;25;42;49;9;9;15;374
49307330;M;5;Alto;18000000;Pregrado;CASADO;BOGOTA D.C.;38;VISA;I;Nacional;501414;2;1;1;2;0;4;1;9;0;8;7;2;13;7;2;5;9;6;2;0;5;2;8;13;8;1;116
22047005;M;4;Alto;18000000;Especializacion;SOLTERO;VALLE DEL CAUCA;38;MASTER;P;Nacional;2586311;3;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
23550869;M;5;Alto;18000000;Especializacion;SOLTERO;ANTIOQUIA;38;VISA;P;Internacional;10178965;3;11;10;5;4;11;12;7;7;5;8;8;7;7;11;1;2;23;4;5;4;5;2;12;3;12;186
24464061;F;6;Alto;18000000;Maestria;SOLTERO;BOGOTA D.C.;38;AMEX;I;Nacional;10271500;2;1;20;5;11;4;8;8;11;7;10;8;12;6;7;2;1;6;1;9;0;8;5;4;0;0;154
24027612;M;6;Alto;18000000;Especializacion;CASADO;ANTIOQUIA;38;VISA;P;Internacional;41032048;3;1;7;7;4;1;6;3;5;5;9;3;4;5;2;5;17;2;3;8;3;1;1;11;3;2;118
35148619;F;5;Alto;16500000;Maestria;CASADO;BOGOTA D.C.;38;AMEX;I;Nacional;15977720;2;15;17;19;27;60;39;35;30;30;34;33;27;40;37;40;49;39;45;40;21;0;0;0;1;0;678
22839456;M;5;Alto;16500000;Especializacion;SOLTERO;ANTIOQUIA;38;VISA;P;Internacional;10335816;3;1;3;3;1;2;3;4;0;0;2;2;2;5;3;4;0;0;0;0;0;0;0;1;0;0;36
22653114;M;4;Alto;15000000;Especializacion;CASADO;BOGOTA D.C.;38;VISA;P;Nacional;18842278;2;13;20;10;9;3;6;12;9;11;19;17;17;18;20;12;6;2;2;3;4;3;2;3;2;2;225
2232060;M;5;Alto;15000000;Maestria;CASADO;BOGOTA D.C.;38;AMEX;I;Nacional;22500364;2;1;7;6;5;4;0;1;0;2;1;0;0;0;0;2;6;7;4;13;0;0;10;1;2;1;73
38694083;F;6;Alto;15000000;Especializacion;SOLTERO;ANTIOQUIA;38;VISA;P;Nacional;6699439;3;1;7;5;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24
46528236;M;6;Alto;13500000;Especializacion;CASADO;ANTIOQUIA;38;VISA;P;Internacional;10789647;3;7;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13
5111503;F;6;Alto;13500000;Especializacion;CASADO;ANTIOQUIA;38;VISA;P;Internacional;9302860;3;1;2;1;2;1;5;0;2;0;1;1;2;1;1;1;1;0;1;0;2;5;1;1;1;0;33
15344339;M;5;Alto;13500000;Maestria;UNION LIBRE;BOGOTA D.C.;38;AMEX;I;Nacional;9513725;2;7;6;5;5;4;15;7;13;13;30;8;13;2;11;10;13;3;8;4;10;4;16;22;3;15;247
44575382;M;6;Alto;13500000;Especializacion;SOLTERO;ANTIOQUIA;38;VISA;P;Internacional;2823281;3;9;2;2;3;8;9;7;8;3;2;2;9;5;1;9;8;10;10;7;2;0;0;0;0;0;116
39366813;M;5;Alto;12600000;Maestria;CASADO;BOGOTA D.C.;38;AMEX;I;Nacional;3507740;2;5;6;3;1;0;2;1;2;5;7;4;17;1;0;0;0;0;0;0;0;0;0;0;0;0;54
41325234;F;5;Alto;12000000;Maestria;CASADO;BOGOTA D.C.;38;AMEX;I;Nacional;137206;2;3;3;3;6;0;2;9;3;6;8;1;1;9;0;0;0;0;1;0;0;0;0;0;0;0;55
27470811;F;4;Alto;12000000;Especializacion;CASADO;ANTIOQUIA;38;VISA;P;Internacional;3563174;3;57;44;21;5;12;3;19;39;0;0;0;0;0;8;27;10;0;1;20;19;3;7;13;8;39;355
46866334;F;6;Alto;12000000;Especializacion;SOLTERO;ANTIOQUIA;38;VISA;P;Internacional;5214332;3;10;12;26;42;30;37;26;24;23;31;22;28;29;33;29;28;28;18;24;4;0;0;0;12;0;516
33608640;F;5;Alto;12000000;Especializacion;SOLTERO;ANTIOQUIA;38;VISA;P;Internacional;8865929;3;1;12;5;12;20;6;12;12;5;12;12;7;3;6;1;4;9;10;2;5;7;7;5;7;4;186
8707274;F;6;Alto;12000000;Especializacion;CASADO;ANTIOQUIA;38;VISA;P;Internacional;21111810;3;1;3;8;4;2;14;4;3;1;2;2;2;1;1;2;6;1;2;0;0;0;0;0;0;0;59
1838496;M;5;Alto;12000000;Especializacion;CASADO;BOGOTA D.C.;38;VISA;P;Internacional;36327197;3;6;1;2;0;8;6;0;0;11;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44
31028265;F;5;Alto;10500000;Especializacion;CASADO;ANTIOQUIA;38;VISA;P;Internacional;369044;3;5;1;3;1;2;0;4;3;0;1;0;1;0;1;2;0;0;0;1;0;1;0;0;0;3;29
29485085;M;6;Alto;10500000;Maestria;CASADO;BOGOTA D.C.;38;AMEX;I;Nacional;597960;2;3;4;2;18;5;16;16;11;6;12;5;3;5;10;8;3;10;15;6;6;6;7;9;9;9;204
25498707;F;6;Alto;9150000;Especializacion;CASADO;ANTIOQUIA;38;VISA;P;Internacional;3928823;3;15;13;19;24;24;22;21;8;18;29;17;13;25;17;5;13;4;0;0;0;0;0;0;0;0;287
9235813;M;4;Alto;9150000;Maestria;CASADO;BOGOTA D.C.;38;AMEX;I;Nacional;161455;2;1;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15
22438958;M;4;Alto;9000000;Especializacion;CASADO;ANTIOQUIA;38;VISA;P;Internacional;315842;3;9;12;6;17;13;10;13;10;15;18;13;18;23;17;17;13;17;11;9;1;11;13;10;0;13;309
18663432;M;5;Alto;9000000;Especializacion;CASADO;ANTIOQUIA;38;VISA;P;Internacional;11353633;3;1;11;7;4;13;23;11;7;10;12;18;11;0;0;0;0;0;0;2;4;0;0;0;0;0;134
19809622;M;6;Alto;9000000;Pregrado;CASADO;BOGOTA D.C.;38;VISA;I;Nacional;12902188;2;29;56;52;25;29;39;59;29;30;33;44;45;37;19;45;39;26;2;1;2;1;5;0;0;0;647
8015111;M;4;Alto;9000000;Especializacion;CASADO;BOGOTA D.C.;38;VISA;P;Internacional;897006;3;2;12;11;5;4;3;16;7;9;20;11;7;19;21;3;0;0;0;0;0;0;0;0;0;0;150
15676218;F;5;Alto;9000000;Especializacion;CASADO;VALLE DEL CAUCA;38;MASTER;P;Nacional;970481;3;8;3;4;6;10;6;3;2;4;11;7;7;6;10;1;0;0;6;1;0;0;0;0;0;0;95
10766452;M;5;Alto;9000000;Pregrado;CASADO;BOGOTA D.C.;38;AMEX;I;Nacional;1009976;2;9;9;12;6;5;8;7;10;6;16;8;23;22;14;14;12;10;16;17;7;12;4;13;5;6;271
18145171;F;6;Alto;9000000;Especializacion;SOLTERO;BOGOTA D.C.;38;VISA;P;Nacional;9324189;2;1;4;6;8;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
46348624;M;5;Alto;8100000;Especializacion;SOLTERO;VALLE DEL CAUCA;38;MASTER;I;Nacional;2390059;3;1;1;1;1;0;1;2;2;3;2;0;0;2;1;1;1;0;1;1;2;0;0;1;1;0;25
25845920;F;4;Alto;7500000;Pregrado;SOLTERO;BOGOTA D.C.;38;AMEX;Ninguno;Ninguno;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19093233;F;5;Alto;7500000;Maestria;CASADO;BOGOTA D.C.;38;AMEX;I;Nacional;2829568;2;5;2;3;1;1;3;5;1;3;3;1;3;1;6;6;2;6;1;1;1;1;1;1;1;1;60
48492428;F;6;Alto;7500000;Especializacion;CASADO;VALLE DEL CAUCA;38;MASTER;I;Nacional;5397629;3;22;52;38;34;16;8;28;6;10;36;5;29;2;12;34;34;3;44;11;8;17;10;2;17;39;517
16769735;M;5;Alto;7500000;Especializacion;CASADO;ANTIOQUIA;38;VISA;P;Internacional;6107932;3;2;1;2;3;5;1;0;0;0;0;1;1;1;2;3;2;0;1;1;7;1;8;2;1;1;46
28753137;M;5;Alto;7500000;Especializacion;CASADO;BOGOTA D.C.;38;VISA;P;Nacional;16861963;2;3;3;19;22;23;7;23;26;17;9;9;1;6;1;2;6;2;2;4;0;0;0;0;0;0;185
41339977;M;4;Alto;7500000;Pregrado;SOLTERO;BOGOTA D.C.;38;VISA;I;Nacional;2608435;2;1;2;29;25;26;0;1;0;0;11;0;0;1;2;25;28;2;0;0;0;1;0;0;0;0;154
20621670;F;4;Alto;7500000;Especializacion;SOLTERO;ANTIOQUIA;38;VISA;P;Internacional;4985924;3;4;11;7;1;4;2;3;4;5;2;6;3;0;10;4;4;1;3;3;5;3;0;4;1;5;95
43795207;M;5;Alto;6300000;Pregrado;CASADO;BOGOTA D.C.;38;AMEX;I;Nacional;1146150;2;23;19;12;15;19;16;12;21;37;10;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;198
27430149;M;6;Alto;6300000;Maestria;CASADO;BOGOTA D.C.;38;AMEX;I;Nacional;11177148;2;29;28;40;13;7;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127
2578947;F;5;Alto;6300000;Especializacion;CASADO;BOGOTA D.C.;38;VISA;I;Nacional;31445440;2;5;9;14;14;26;9;12;18;8;15;16;17;14;10;8;1;1;2;6;3;1;1;3;4;3;220
19902650;M;5;Alto;6000000;Especializacion;CASADO;ANTIOQUIA;38;VISA;P;Internacional;3069699;3;13;8;6;2;4;6;2;1;1;3;6;2;4;8;3;2;19;20;7;12;13;13;15;7;17;194
28115685;M;5;Alto;6000000;Especializacion;SOLTERO;ANTIOQUIA;38;VISA;P;Internacional;1998369;3;3;5;3;1;1;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33
4258019;F;6;Alto;6000000;Especializacion;SOLTERO;ANTIOQUIA;38;VISA;P;Internacional;4407073;3;9;17;10;13;21;3;7;11;2;0;2;2;0;1;0;0;0;0;1;5;1;3;1;1;2;112
47794412;F;6;Alto;6000000;Especializacion;SOLTERO;ANTIOQUIA;38;VISA;P;Nacional;5105424;3;13;7;10;5;8;11;8;7;4;5;4;12;17;23;15;11;20;22;24;41;31;25;25;18;27;393
10793736;F;4;Alto;5400000;Pregrado;SOLTERO;BOGOTA D.C.;38;VISA;I;Nacional;6504407;2;2;2;11;11;2;6;17;4;18;3;8;8;3;1;10;12;12;0;0;0;0;0;0;0;0;130
27102369;F;6;Alto;4800000;Pregrado;CASADO;BOGOTA D.C.;38;VISA;Ninguno;Ninguno;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22370421;M;6;Alto;4800000;Especializacion;SOLTERO;ANTIOQUIA;38;MASTER;P;Nacional;2873270;3;3;3;9;3;6;8;3;6;1;8;9;7;26;0;0;0;0;0;0;0;0;1;0;0;0;93
62827;F;5;Alto;4800000;Maestria;SOLTERO;BOGOTA D.C.;38;VISA;P;Nacional;3535824;2;2;6;2;1;9;1;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;27
11416159;F;6;Alto;4500000;Especializacion;SOLTERO;BOGOTA D.C.;38;VISA;I;Nacional;35005;2;5;2;21;6;18;3;3;4;17;6;4;5;11;15;0;2;6;0;0;0;0;0;0;0;0;128
9715961;M;5;Alto;4500000;Maestria;CASADO;BOGOTA D.C.;38;AMEX;I;Nacional;3818151;2;20;20;8;10;18;15;13;17;16;29;22;14;20;32;21;16;17;9;1;0;0;2;0;0;0;320
18340424;M;4;Alto;4500000;Pregrado;UNION LIBRE;BOGOTA D.C.;38;VISA;I;Nacional;4999613;2;2;6;11;5;5;2;8;3;2;6;9;2;10;1;2;3;2;3;3;3;1;3;2;1;2;97
48277313;M;6;Alto;4500000;Especializacion;CASADO;BOGOTA D.C.;38;VISA;Ninguno;Ninguno;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
34292300;M;6;Alto;4500000;Especializacion;CASADO;ANTIOQUIA;38;VISA;P;Internacional;313837;3;1;1;1;3;4;0;0;2;0;0;0;0;0;15;15;1;9;0;0;0;0;0;0;0;0;52
2608393;M;5;Alto;4500000;Maestria;SOLTERO;BOGOTA D.C.;38;AMEX;I;Nacional;3088865;2;1;1;1;5;2;3;1;2;4;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
40342220;F;4;Alto;4500000;Especializacion;SOLTERO;ANTIOQUIA;38;VISA;P;Internacional;13960270;3;56;2;3;2;3;3;1;0;0;0;0;5;0;0;2;3;0;13;0;0;0;0;0;1;4;98
